laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price_IDR,HDD,SSD,Flash Storage,Hybrid,Memory_2,Touchscreen,IPS,TypeResolution,x_res,y_res
462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500,Intel HD Graphics 405,Windows 10,1.47,8143000.0,1,0,0,0,0,1,0,0,1366,768
463,Dell,Alienware 17,Notebook,17.3,1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1000,Nvidia GeForce GTX 1060,Windows 10,4.42,34782000.0,1,0,0,0,0,0,1,1,1920,1080
464,Microsoft,Surface Laptop,Ultrabook,13.5,2256x1504,Intel Core M m3-7Y30 2.2GHz,4,128,Intel HD Graphics 615,Windows 10 S,1.252,16813000.0,0,1,0,0,0,1,0,0,2256,1504
465,Microsoft,Surface Laptop,Ultrabook,13.5,2256x1504,Intel Core i7 7660U 2.5GHz,8,256,Intel Iris Plus Graphics 640,Windows 10 S,1.25,30583000.0,0,1,0,0,0,1,0,0,2256,1504
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256,Intel HD Graphics 520,Windows 10,2.5,10878300.0,0,1,0,0,0,0,0,0,1600,900
467,Acer,Aspire E5-576G,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,1000,Nvidia GeForce 940MX,Windows 10,2.23,9248000.0,1,0,0,0,0,0,0,1,1920,1080
468,Acer,TravelMate B,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128,Intel HD Graphics 400,Windows 10,1.4,7395000.0,0,1,0,0,0,0,0,0,1366,768
469,Asus,Pro P2540UA-AB51,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.37,12733000.0,1,0,0,0,0,0,0,1,1920,1080
470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,AMD Radeon R7 M460,No OS,1.5,13583000.0,0,1,0,0,0,0,1,1,1920,1080
471,Lenovo,Thinkpad P51,Notebook,15.6,1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256,Nvidia Quadro M2200M,Windows 10,2.67,35530000.0,0,1,0,0,0,0,0,1,1920,1080
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500,Intel HD Graphics 500,Windows 10,2.0,5168000.0,1,0,0,0,0,0,0,0,1366,768
473,Acer,Aspire 5,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500,Nvidia GeForce GTX 940MX,Windows 10,2.2,7973000.0,1,0,0,0,0,0,0,0,1366,768
474,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,2000,AMD Radeon 530,Windows 10,2.02,12903000.0,1,0,0,0,0,0,0,1,1920,1080
475,HP,Omen 17-an006nv,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000,Nvidia GeForce GTX 1060,Windows 10,3.78,28883000.0,1,0,0,0,0,0,1,1,1920,1080
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,2560x1440,Intel Core i7 6600U 2.6GHz,12,256,Intel HD Graphics 520,Windows 10,1.4,31586000.0,0,1,0,0,0,0,1,2,2560,1440
477,HP,Spectre x360,2 in 1 Convertible,13.3,3840x2160,Intel Core i7 8550U 1.8GHz,8,512,Intel UHD Graphics 620,Windows 10,1.29,33983000.0,0,1,0,0,0,1,1,3,3840,2160
478,HP,ZBook 15u,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,500,AMD FirePro W4190M ,Windows 10,1.9,19618000.0,1,0,0,0,0,0,0,1,1920,1080
479,Google,Pixelbook (Core,Ultrabook,12.3,2400x1600,Intel Core i5 7Y57 1.2GHz,8,128,Intel HD Graphics 615,Chrome OS,1.1,21675000.0,0,1,0,0,0,1,0,0,2400,1600
480,Dell,Latitude 7390,Ultrabook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.42,31311450.0,0,1,0,0,0,1,0,1,1920,1080
481,Asus,ZenBook Pro,Notebook,15.6,3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128,Intel HD Graphics 530,Windows 10,2.06,22083000.0,1,1,0,0,1000,0,1,3,3840,2160
482,Dell,Latitude E5470,Notebook,14.0,1366x768,Intel Core i3 6100U 2.3GHz,8,128,Intel HD Graphics 520,Windows 10,1.79,12580000.0,0,1,0,0,0,0,0,0,1366,768
483,Dell,Precision M5520,Workstation,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia Quadro M1200,Windows 10,1.78,40936000.0,0,1,0,0,0,0,0,1,1920,1080
484,Lenovo,Thinkpad T470,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,8,180,Intel HD Graphics 620,Windows 10,1.7,23188000.0,0,1,0,0,0,0,0,1,1920,1080
485,Dell,Inspiron 3576,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,1000,AMD Radeon 520,Windows 10,2.2,11475000.0,1,0,0,0,0,0,0,1,1920,1080
486,Toshiba,Portege X30-D-10J,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.05,28424000.0,0,1,0,0,0,0,1,1,1920,1080
487,Dell,Inspiron 7570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,512,Nvidia GeForce 940MX,Windows 10,2.16,21454000.0,0,1,0,0,0,0,1,1,1920,1080
488,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1000,Intel HD Graphics 620,Windows 10,2.18,9972200.0,1,0,0,0,0,0,0,0,1366,768
489,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i5 8250U 1.6GHz,4,128,Intel UHD Graphics 620,Windows 10,1.49,12342000.0,0,1,0,0,0,0,1,1,1920,1080
490,Chuwi,"Lapbook 15,6",Notebook,15.6,1920x1080,Intel Atom x5-Z8350 1.44GHz,4,64,Intel HD Graphics,Windows 10,1.89,4231300.0,0,0,1,0,0,0,0,1,1920,1080
491,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128,Intel HD Graphics 520,Windows 10,2.3,9605000.0,0,1,0,0,0,0,0,0,1366,768
492,Lenovo,ThinkPad E480,Notebook,14.0,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.75,17833000.0,0,1,0,0,0,0,1,1,1920,1080
493,Dell,Precision 3520,Workstation,15.6,1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512,Nvidia Quadro M620,Windows 10,2.17,39746000.0,0,1,0,0,0,0,1,1,1920,1080
494,Dell,XPS 15,Notebook,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512,Nvidia GeForce GTX 1050,Windows 10,2.06,32283000.0,0,1,0,0,0,0,0,1,1920,1080
495,Lenovo,Thinkpad X270,Ultrabook,12.5,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.36,30566000.0,0,1,0,0,0,0,1,1,1920,1080
496,Asus,Zenbook UX390UA,Ultrabook,12.5,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,0.91,33150000.0,0,1,0,0,0,0,0,1,1920,1080
497,Lenovo,Thinkpad E570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce 940MX,Windows 10,2.3,17203830.0,0,1,0,0,0,0,1,1,1920,1080
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,32,512,Intel HD Graphics 620,Windows 10,1.05,47583000.0,0,1,0,0,0,1,0,1,1920,1080
499,Asus,VivoBook Pro,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,1.99,22950000.0,1,1,0,0,1000,0,0,1,1920,1080
500,Acer,Aspire 5,Notebook,15.6,1366x768,AMD A10-Series 9620P 2.5GHz,8,1000,AMD Radeon RX 540,Windows 10,2.2,9843000.0,1,0,0,0,0,0,0,0,1366,768
501,Asus,Rog G752VL-UH71T,Gaming,17.3,1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256,Nvidia GeForce GTX 965M,Windows 10,4.33,21573000.0,1,1,0,0,1000,1,1,1,1920,1080
502,Lenovo,Thinkpad X260,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,8,180,Intel HD Graphics 520,Windows 10,1.3,18683000.0,0,1,0,0,0,0,1,0,1366,768
503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,2.17,15281300.0,0,1,0,0,0,0,0,1,1920,1080
504,HP,EliteBook 840,Notebook,14.0,1920x1080,Intel Core i7 7600U 2.8GHz,8,1000,Intel HD Graphics 620,Windows 10,1.48,29733000.0,0,1,0,0,0,0,0,1,1920,1080
505,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,Intel Core i3 7100U 2.4GHz,8,256,Intel HD Graphics 620,Windows 10,1.4,16133000.0,0,1,0,0,0,0,1,1,1920,1080
506,Lenovo,ThinkPad L570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.3,15487000.0,0,1,0,0,0,0,1,1,1920,1080
507,Asus,VivoBook E201NA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,64,Intel HD Graphics 500,Windows 10 S,1.2,5780000.0,0,0,1,0,0,0,0,0,1366,768
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256,AMD Radeon 520,Windows 10,1.91,10522830.0,0,1,0,0,0,0,0,0,1366,768
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,Intel UHD Graphics 620,Windows 10,1.4,27183000.0,0,1,0,0,0,1,1,1,1920,1080
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500,Intel HD Graphics 500,Windows 10,2.1,5083000.0,1,0,0,0,0,0,0,0,1366,768
511,Lenovo,Chromebook N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16,Intel HD Graphics 400,Chrome OS,1.25,4505000.0,0,1,0,0,0,0,0,0,1366,768
512,Lenovo,ThinkPad 13,Notebook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.44,16133000.0,0,1,0,0,0,0,0,1,1920,1080
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,2.0,20808000.0,1,1,0,0,1000,0,0,1,1920,1080
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,4,1000,Nvidia GeForce MX150,Windows 10,2.2,10421000.0,1,0,0,0,0,0,1,1,1920,1080
515,HP,Envy 13-AB002nv,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.34,22491000.0,0,1,0,0,0,0,1,1,1920,1080
516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1060,No OS,2.4,19533000.0,1,1,0,0,1000,0,1,1,1920,1080
517,Dell,XPS 13,Ultrabook,13.3,1920x1080,Intel Core i5 7200U 2.5GHz,8,128,Intel HD Graphics 620,Windows 10,1.29,15283000.0,0,1,0,0,0,1,1,1,1920,1080
518,Acer,Aspire A515-51G,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,4,500,Nvidia GeForce 940MX,Windows 10,2.2,10863000.0,1,0,0,0,0,0,0,1,1920,1080
519,Dell,Vostro 5568,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.18,14212000.0,1,0,0,0,0,0,0,1,1920,1080
520,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,256,AMD Radeon 530,Windows 10,2.2,20727080.0,1,1,0,0,2000,0,0,1,1920,1080
521,Xiaomi,Mi Notebook,Notebook,15.6,1920x1080,Intel Core i7 8550U 1.8GHz,16,256,Nvidia GeForce MX150,No OS,1.95,23799150.0,0,1,0,0,0,0,1,1,1920,1080
522,Asus,VivoBook E12,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32,Intel HD Graphics 500,Windows 10,1.1,4165000.0,0,0,1,0,0,0,0,0,1366,768
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i5 8250U 1.6GHz,4,1000,Intel UHD Graphics 620,Windows 10,2.04,8864990.0,1,0,0,0,0,1,0,0,1366,768
524,Asus,ROG Zephyrus,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,24,512,Nvidia GeForce GTX1080,Windows 10,2.24,50456000.0,0,1,0,0,0,0,0,1,1920,1080
525,HP,Probook 450,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Nvidia GeForce 930MX,Windows 10,2.04,15113000.0,0,1,0,0,0,0,0,1,1920,1080
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX1050 Ti,Windows 10,3.0,25568000.0,1,1,0,0,1000,0,0,1,1920,1080
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia GeForce GTX 1060,Windows 10,3.2,23783000.0,1,1,0,0,1000,0,1,1,1920,1080
528,HP,Spectre X360,Ultrabook,13.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.32,23783000.0,0,1,0,0,0,0,1,1,1920,1080
529,Dell,Latitude 5480,Notebook,14.0,1920x1080,Intel Core i5 7300U 2.6GHz,8,256,Intel HD Graphics 620,Windows 10,1.64,21755410.0,0,1,0,0,0,0,0,1,1920,1080
530,HP,ProBook 440,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128,Intel HD Graphics 520,Windows 10,1.63,11713000.0,0,1,0,0,0,0,0,0,1366,768
531,Dell,Inspiron 5770,Notebook,17.3,1920x1080,Intel Core i5 8250U 1.6GHz,8,128,AMD Radeon 530,Linux,2.8,15113000.0,1,1,0,0,1000,0,1,1,1920,1080
532,Lenovo,ThinkPad L470,Notebook,14.0,1920x1080,Intel Core i5 6200U 2.3GHz,8,256,Intel HD Graphics 520,Windows 7,2.02,22780000.0,0,1,0,0,0,0,0,1,1920,1080
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,4,1000,Nvidia GeForce 920MX,Windows 10,2.2,13583000.0,1,0,0,0,0,0,0,1,1920,1080
534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,2000,Nvidia GeForce 920MX ,No OS,2.2,7803000.0,1,0,0,0,0,0,0,0,1366,768
535,Dell,Inspiron 3567,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,4,500,AMD Radeon R5 M430,Windows 10,2.3,9945000.0,1,0,0,0,0,0,0,1,1920,1080
536,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256,Intel HD Graphics 620,Windows 10,1.9,23409000.0,0,1,0,0,0,0,0,1,1920,1080
537,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128,Nvidia GeForce GTX 1070,Windows 10,4.42,51217090.0,1,1,0,0,1000,0,1,1,1920,1080
538,Toshiba,Satellite Pro,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,500,Intel HD Graphics 620,Windows 10,2.0,14620000.0,1,0,0,0,0,0,1,1,1920,1080
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,3840x2160,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce GTX 960M,Windows 10,2.0,22083000.0,1,1,0,0,1000,0,1,3,3840,2160
540,Mediacom,SmartBook Edge,Notebook,13.3,1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.2,6273000.0,0,1,0,0,0,0,1,1,1920,1080
541,Asus,ROG Strix,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128,Nvidia GeForce GTX 1060,Windows 10,2.3,28033000.0,1,1,0,0,1000,0,1,1,1920,1080
542,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i7 7600U 2.8GHz,8,256,Nvidia GeForce 930MX,Windows 10,1.93,23273000.0,0,1,0,0,0,0,0,1,1920,1080
543,Dell,Inspiron 5570,Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,8,256,AMD Radeon 530,Windows 10,2.2,13555970.0,0,1,0,0,0,0,0,1,1920,1080
544,HP,250 G6,Notebook,15.6,1920x1080,Intel Pentium Quad Core N3710 1.6GHz,4,256,Intel HD Graphics 405,Windows 10,1.86,6782830.0,0,1,0,0,0,0,0,1,1920,1080
545,HP,Omen 15-ce006nv,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1000,Nvidia GeForce GTX 1060,Windows 10,2.62,30583000.0,1,0,0,0,0,0,0,1,1920,1080
546,Lenovo,Thinkpad E470,Notebook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,Nvidia GeForce 940MX,Windows 10,1.87,14603000.0,0,1,0,0,0,0,1,1,1920,1080
547,Dell,XPS 13,Ultrabook,13.3,3200x1800,Intel Core i7 8550U 1.8GHz,8,256,Intel UHD Graphics 620,Windows 10,1.2,23783000.0,0,1,0,0,0,1,0,2,3200,1800
548,Dell,Vostro 5468,Notebook,14.0,1920x1080,Intel Core i3 6006U 2GHz,4,128,Intel HD Graphics 520,Windows 10,1.6,12509790.0,0,1,0,0,0,0,0,1,1920,1080
549,HP,Envy 13-AB020nr,Ultrabook,13.3,3200x1800,Intel Core i7 7500U 2.7GHz,8,256,Intel HD Graphics 620,Windows 10,1.34,19465000.0,0,1,0,0,0,0,1,2,3200,1800
550,Acer,Aspire 7,Gaming,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1000,Nvidia GeForce GTX 1050,Linux,2.4,13566000.0,1,0,0,0,0,0,0,1,1920,1080
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500,AMD Radeon R2 Graphics,Windows 10,2.0,5933000.0,1,0,0,0,0,0,0,0,1366,768
552,HP,ProBook 450,Notebook,15.6,1920x1080,Intel Core i3 7100U 2.4GHz,4,128,Intel HD Graphics 620,Windows 10,2.1,11993500.0,0,1,0,0,0,0,0,1,1920,1080
553,Lenovo,ThinkPad E470,Notebook,14.0,1920x1080,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,1.87,13345000.0,1,0,0,0,0,0,0,1,1920,1080
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,1920x1080,Intel Core i5 6200U 2.3GHz,4,1000,Intel HD Graphics 520,No OS,2.15,7859950.0,1,0,0,0,0,0,0,1,1920,1080
555,HP,250 G6,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,500,Intel HD Graphics 520,Windows 10,1.86,6749000.0,1,0,0,0,0,0,0,1,1920,1080
556,Lenovo,ThinkPad T570,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,512,Intel HD Graphics 620,Windows 10,1.99,29393000.0,0,1,0,0,0,0,1,1,1920,1080
557,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1920x1080,Intel Core i3 6006U 2GHz,4,128,Intel HD Graphics 520,Windows 10,2.2,8483000.0,0,1,0,0,0,0,0,1,1920,1080
558,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,1.9,18988830.0,0,1,0,0,0,0,0,1,1920,1080
559,Dell,Alienware 17,Gaming,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256,Nvidia GeForce GTX 1070,Windows 10,4.42,45883000.0,1,1,0,0,1000,0,1,1,1920,1080
560,HP,17-X047na (i3-6006U/8GB/1TB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,1000,Intel HD Graphics 520,Windows 10,2.65,9250550.0,1,0,0,0,0,0,0,0,1600,900
561,HP,ProBook 470,Notebook,17.3,1920x1080,Intel Core i7 7500U 2.7GHz,8,1000,Nvidia GeForce 930MX,Windows 10,2.63,21760000.0,1,0,0,0,0,0,0,1,1920,1080
562,Asus,A541NA-GO342 (N3350/4GB/500GB/Linux),Notebook,15.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500,Intel HD Graphics 500,Linux,2.0,3808000.0,1,0,0,0,0,0,0,0,1366,768
563,Mediacom,SmartBook 130,Notebook,13.3,1920x1080,Intel Atom x5-Z8350 1.44GHz,4,32,Intel HD Graphics,Windows 10,1.35,4335000.0,0,0,1,0,0,0,1,1,1920,1080
564,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i7 7500U 2.7GHz,6,128,Nvidia GeForce 940MX,Windows 10,2.8,16133000.0,1,1,0,0,1000,0,0,0,1600,900
565,HP,15-bw007nv (A10-9620P/6GB/128GB/Radeon,Notebook,15.6,1920x1080,AMD A10-Series A10-9620P 2.5GHz,6,128,AMD Radeon 530,Windows 10,1.91,9671300.0,0,1,0,0,0,0,1,1,1920,1080
566,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,1000,AMD Radeon R5 M420,Windows 10,2.18,10504300.0,1,0,0,0,0,0,0,0,1366,768
567,Acer,Spin SP111-31,2 in 1 Convertible,11.6,1920x1080,Intel Celeron Dual Core N3350 2.0GHz,4,32,Intel HD Graphics 500,Windows 10,1.25,5933000.0,0,0,1,0,0,1,1,1,1920,1080
568,Lenovo,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10),Notebook,15.6,1920x1080,Intel Core i3 7130U 2.7GHz,4,128,Intel HD Graphics 620,Windows 10,2.05,10710000.0,0,1,0,0,0,0,0,1,1920,1080
569,HP,EliteBook 1030,Ultrabook,13.3,3200x1800,Intel Core M 6Y75 1.2GHz,16,512,Intel HD Graphics 515,Windows 10,1.16,33405000.0,0,1,0,0,0,1,1,2,3200,1800
570,Lenovo,Thinkpad P71,Notebook,17.3,1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256,Nvidia Quadro M620M,Windows 10,3.4,50983000.0,0,1,0,0,0,0,1,1,1920,1080
571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,15.6,1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128,Nvidia GeForce GTX 1050,Windows 10,2.5,14263000.0,1,1,0,0,1000,0,0,1,1920,1080
572,Dell,XPS 13,Ultrabook,13.3,3840x2160,Intel Core i5 8250U 1.6GHz,8,128,Intel UHD Graphics 620,Windows 10,1.21,27183000.0,0,1,0,0,0,1,1,3,3840,2160
573,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,4,500,Intel HD Graphics 620,Windows 10,1.93,16303000.0,1,0,0,0,0,0,0,0,1366,768
574,Fujitsu,Lifebook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,1000,Intel HD Graphics 620,Windows 10,2.2,12563000.0,1,0,0,0,0,0,0,0,1366,768
575,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,500,Intel HD Graphics 505,Windows 10,2.2,5848000.0,1,0,0,0,0,0,0,1,1920,1080
576,Lenovo,ThinkPad L470,Notebook,14.0,1366x768,Intel Core i5 7200U 2.5GHz,4,500,Intel HD Graphics 620,Windows 10,2.02,16830000.0,1,0,0,0,0,0,0,0,1366,768
577,HP,ZBook 17,Workstation,17.3,1600x900,Intel Core i5 7440HQ 2.8GHz,8,500,Nvidia Quadro M1200,Windows 10,3.14,31636830.0,1,0,0,0,0,0,0,0,1600,900
578,HP,14-am079na (N3710/8GB/2TB/W10),Notebook,14.0,1366x768,Intel Pentium Quad Core N3710 1.6GHz,8,2000,Intel HD Graphics 405,Windows 10,1.94,6613000.0,1,0,0,0,0,0,0,0,1366,768
579,HP,15-cd005nv (A9-9420/6GB/256GB/Radeon,Notebook,15.6,1920x1080,AMD A9-Series A9-9420 3GHz,6,256,AMD Radeon 530,Windows 10,1.95,11033000.0,0,1,0,0,0,0,1,1,1920,1080
580,Lenovo,Thinkpad E570,Notebook,15.6,1920x1080,Intel Core i5 7200U 2.5GHz,8,256,Intel HD Graphics 620,Windows 10,2.3,14110000.0,0,1,0,0,0,0,0,1,1920,1080
581,Lenovo,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10),Notebook,15.6,1920x1080,Intel Core i5 8250U 1.6GHz,4,500,Intel HD Graphics 620,Windows 10,2.05,11645000.0,1,0,0,0,0,0,0,1,1920,1080
582,Mediacom,SmartBook 141,Notebook,14.0,1920x1080,Intel Atom x5-Z8350 1.44GHz,4,32,Intel HD Graphics,Windows 10,1.4,4233000.0,0,1,0,0,0,0,0,1,1920,1080
583,Toshiba,Tecra X40-D-10H,Ultrabook,14.0,1920x1080,Intel Core i7 7500U 2.7GHz,16,512,Intel HD Graphics 620,Windows 10,1.24,31705000.0,0,1,0,0,0,1,0,1,1920,1080
584,Lenovo,IdeaPad Y910-17ISK,Gaming,17.3,1920x1080,Intel Core i7 6820HK 2.7GHz,32,256,Nvidia GeForce GTX 1070,Windows 10,4.6,45271000.0,1,1,0,0,1000,0,1,1,1920,1080
585,MSI,GT73VR Titan,Gaming,17.3,1920x1080,Intel Core i7 7820HK 2.9GHz,16,512,Nvidia GeForce GTX 1070,Windows 10,4.14,46393000.0,1,1,0,0,1000,0,0,1,1920,1080
586,Dell,Inspiron 3567,Notebook,15.6,1920x1080,Intel Core i7 7500U 2.7GHz,8,256,AMD Radeon R5 M430,Linux,2.2,12733170.0,0,1,0,0,0,0,0,1,1920,1080
587,Mediacom,SmartBook Edge,Notebook,14.0,1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32,Intel HD Graphics 500,Windows 10,1.45,6613000.0,0,1,0,0,0,0,1,1,1920,1080
588,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7300U 2.6GHz,8,500,Intel HD Graphics 620,Windows 10,1.9,17144840.0,1,0,0,0,0,0,0,0,1366,768
589,HP,ProBook 430,Notebook,13.3,1920x1080,Intel Core i3 7100U 2.4GHz,4,128,Intel HD Graphics 620,Windows 10,1.49,12223000.0,0,1,0,0,0,0,0,1,1920,1080
590,Dell,Latitude 5580,Notebook,15.6,1920x1080,Intel Core i7 7600U 2.8GHz,16,256,Nvidia GeForce 930MX,Windows 10,1.93,26135630.0,0,1,0,0,0,0,0,1,1920,1080
